now there vol           : 200
now there vol           : 229
odepb400,0,0
lp_sierra,44,44
xingo3012,38,38
wb-cs-stanford,19,19
geom,276,276
viscoplastic1,132,132
lp_pilot4,71,71
lp_nug15,2802,2802
lp_nug12,1415,1415
west2021,16,16
c-27,32,32
lp_etamacro,63,63
lp_ship12l,10,10
Trefethen_200b,157,157
lp_ship12s,8,8
l30,70,70
gre_512,64,64
can_715,68,68
M40PI_n1,4,4
oscil_trans_01,2,2
oscil_dcop_43,2,2
bcsstm07,72,72
bcsstm04,0,0
oscil_dcop_40,2,2
bcsstm02,0,0
bcsstm03,0,0
oscil_dcop_45,2,2
oscil_dcop_44,2,2
oscil_dcop_49,2,2
oscil_dcop_48,2,2
bcsstm08,0,0
olm2000,2,2
Trec7,10,10
dwt_59,8,8
fxm3_6,96,96
USpowerGrid,18,18
lshp2233,91,91
Trefethen_2000,1296,1296
steam3,16,16
mimo28x28_system,41,41
steam1,90,90
lshp_406,40,40
init_adder1,92,92
cryg2500,100,100
cz308,19,19
bibd_49_3,1078,1078
lp_vtp_base,16,16
fpga_dcop_09,2,2
plat1919,73,73
IG5-9,136,136
IG5-8,69,69
IG5-7,29,29
IG5-6,19,19
delaunay_n11,84,84
bibd_81_2,0,0
GL7d25,1198,1198
GL7d26,110,110
kineticBatchReactor_7,54,54
lock1074,108,108
M20PI_n,8,8
bp_1400,37,37
lshp_577,50,50
bloweybq,18,18
sstmodel,54,54
lp_stocfor3,52,52
rbsa480,130,130
lpi_box1,4,4
CAG_mat72,26,26
lpi_mondou2,4,4
meg4,132,132
ch6-6-b2,306,306
spaceStation_14,38,38
spaceStation_11,20,20
spaceStation_10,38,38
spaceStation_13,38,38
spaceStation_12,38,38
LFAT5,13,13
deter0,15,15
stufe,28,28
ch4-4-b2,24,24
ch4-4-b1,12,12
EX2,392,392
EX3,2560,2560
aug2d,0,0
EX1,530,530
ww_36_pmec_36,31,31
deter1,15,15
bcspwr10,50,50
Pd,0,0
Erdos02,274,274
mk12-b2,1188,1188
mk12-b1,66,66
M80PI_n1,4,4
mk12-b5,0,0
adder_dcop_29,82,82
adder_dcop_28,82,82
adder_dcop_23,82,82
adder_dcop_22,82,82
adder_dcop_21,82,82
adder_dcop_20,82,82
adder_dcop_27,82,82
email,330,330
adder_dcop_25,82,82
adder_dcop_24,82,82
orbitRaising_2,8,8
swang1,94,94
swang2,94,94
orbitRaising_1,8,8
orbitRaising_4,24,24
mesh2em5,34,34
rdb3200l,160,160
mhda416,28,28
bfwa398,22,22
ch,177,177
n3c5-b5,105,105
lp_nug07,271,271
lp_nug06,167,167
lp_nug05,93,93
dwt_607,56,56
relat7b,488,488
lp_nug08,431,431
nasa2146,156,156
jgl011,8,8
kineticBatchReactor_9,30,30
kineticBatchReactor_8,30,30
kineticBatchReactor_3,52,52
kineticBatchReactor_2,40,40
kineticBatchReactor_1,40,40
illc1850,29,29
kineticBatchReactor_6,78,78
kineticBatchReactor_5,30,30
kineticBatchReactor_4,54,54
bcsstm19,0,0
laser,4,4
bcsstm11,0,0
bcsstm10,36,36
bcsstm13,223,223
bcsstm12,72,72
oscil_dcop_50,2,2
oscil_dcop_51,2,2
oscil_dcop_52,2,2
oscil_dcop_53,2,2
lpi_bgetam,63,63
dwt_66,4,4
cavity06,104,104
cavity07,125,125
cavity04,74,74
cavity05,125,125
cavity02,74,74
cavity03,69,69
pcb1000,54,54
rdb5000,200,200
cavity08,104,104
cavity09,125,125
GD98_a,0,0
GD98_c,16,16
GD98_b,0,0
cis-n4c6-b3,961,961
cis-n4c6-b2,114,114
cis-n4c6-b1,19,19
Tina_AskCog,7,7
plat362,56,56
t2dal_bci,86,86
lp_pds_06,215,215
lp_pds_02,74,74
GD96_c,6,6
GD96_b,6,6
GD96_a,0,0
t2d_q9,198,198
Trec9,39,39
GD96_d,0,0
t2d_q4,198,198
Trec6,5,5
Trec5,3,3
Trec4,1,1
Trec3,0,0
stormg2-8,67,67
poli_large,38,38
494_bus,13,13
lp_brandy,46,46
oscil_dcop_27,2,2
lpi_vol1,31,31
zenios,0,0
lns_131,24,24
lpi_cplex2,15,15
lpi_cplex1,4,4
G3,801,801
oscil_dcop_16,2,2
crack,173,173
GD95_a,3,3
GD95_b,5,5
GD95_c,6,6
lp_e226,22,22
can_96,24,24
adder_dcop_63,82,82
bips98_1450,44,44
oscil_dcop_18,2,2
dwt_361,26,26
mesh3em5,34,34
fs_680_3,12,12
fs_680_2,12,12
plsk1919,28,28
lns_3937,114,114
d_ss,4,4
lp_sc50b,6,6
lp_sc50a,5,5
gams10am,2,2
GD06_theory,0,0
bp_800,36,36
grid1,0,0
abb313,7,7
grid2,0,0
bcspwr03,10,10
bcspwr02,11,11
ODLIS,362,362
bcspwr07,8,8
bcspwr06,9,9
bcspwr05,14,14
bcspwr04,22,22
bcspwr09,18,18
bcspwr08,22,22
email-Eu-core,407,407
adder_dcop_34,82,82
adder_dcop_35,82,82
adder_dcop_36,82,82
adder_dcop_37,82,82
adder_dcop_30,82,82
can_73,20,20
adder_dcop_32,82,82
adder_dcop_33,82,82
bips98_1142,45,45
adder_dcop_11,67,67
adder_dcop_38,82,82
lpi_galenet,4,4
SmallW,15,15
nopoly,47,47
lp_pilot_we,58,58
mhd3200b,2,2
p0201,30,30
mhd3200a,27,27
cell1,132,132
cell2,132,132
spiral,40,40
qh1484,20,20
n3c4-b4,6,6
California,290,290
n3c4-b1,6,6
n3c4-b2,12,12
n3c4-b3,12,12
lpi_ex72a,4,4
xingo_afonso_itaipu,32,32
lp_stocfor1,11,11
lp_stocfor2,9,9
airfoil1,78,78
zeros_nopss_13k,32,32
TSOPF_FS_b9_c1,72,72
dwa512,24,24
lp_standmps,35,35
cage3,4,4
problem,4,4
LF10000,4,4
jgl009,10,10
mbeaflw,377,377
lp_sctap1,19,19
lp_sctap3,52,52
lp_sctap2,45,45
lp_agg3,46,46
lp_agg2,46,46
oscil_dcop_29,2,2
oscil_dcop_28,2,2
cz1268,19,19
oscil_dcop_21,2,2
oscil_dcop_20,2,2
oscil_dcop_23,2,2
oscil_dcop_22,2,2
oscil_dcop_25,2,2
oscil_dcop_24,2,2
barth,76,76
oscil_dcop_26,2,2
polbooks,18,18
email-Eu-core-temporal,429,429
dwt_72,4,4
cavity11,136,136
cavity10,176,176
cavity13,136,136
cavity12,176,176
cavity15,136,136
cavity14,176,176
bfwb398,12,12
dolphins,18,18
west0497,24,24
lp_80bau3b,73,73
barth5,88,88
barth4,53,53
netscience,0,0
